Unnamed: 0,index,user_id,emoji_sentence,char_count,cluster,sentence,gender_labels,sentiment_labels,emotion_labels,age_labels,stance_labels,is_duplicate,predicted_emojis,predicted_sentence,gender_logits,sentiment_logits,emotion_logits,age_logits,stance_logits,predicted_pure_emojis,predicted_pure_sentence,real_emojis
3036,17909,5a57f992a43ee65d1701a5131d469a01,great stuff. Boooooommm 🌞🐎🌞🐎,28,8,great stuff. Boooooommm ,female,positive,happiness,child,none,False,"💥🎉🥳 (Great Stuff, Boom, Celebration)","great stuff. Boooooommm  💥🎉🥳 (Great Stuff, Boom, Celebration)",female,positive,happiness,teen,favor,💥🎉🥳,great stuff. Boooooommm  💥🎉🥳,🌞🐎🌞🐎
3037,17973,a9509bde64040ababfbd9792d3ffc535,"""my lovely horse running through the FIELD"" 🐴",45,8,"""my lovely horse running through the FIELD"" ",female,positive,happiness,child,none,False,"🐎🏃‍♂️🌽 (Horse, Running Person, Field)","""my lovely horse running through the FIELD""  🐎🏃‍♂️🌽 (Horse, Running Person, Field)",female,positive,happiness,child,none,🐎🏃♂🌽,"""my lovely horse running through the FIELD""  🐎🏃♂🌽",🐴
3038,17996,10fa401266a889920d0903dc9e290368,thank you 😃,11,4,thank you ,female,positive,happiness,child,none,False,🙏🏼❤️🎉,thank you  🙏🏼❤️🎉,female,positive,happiness,child,none,🙏🏼❤🎉,thank you  🙏🏼❤🎉,😃
3039,18015,10fa401266a889920d0903dc9e290368,no a never it tasted good! a just didnt like it with the pasta 😂 away eat ur nuggets,84,8,no a never it tasted good! a just didnt like it with the pasta  away eat ur nuggets,female,neutral,happiness,child,none,False,"🙅‍♀️😖🍝 (No, I didn't like it with the pasta. Away, eat your nuggets.)","no a never it tasted good! a just didnt like it with the pasta  away eat ur nuggets 🙅‍♀️😖🍝 (No, I didn't like it with the pasta. Away, eat your nuggets.)",female,negative,disgust,child,none,🙅♀😖🍝,no a never it tasted good! a just didnt like it with the pasta  away eat ur nuggets 🙅♀😖🍝,😂
3040,18138,985616b6aa2848e87a7945ec166fb2c,Now that's put a smile back on ma weary chops! 😁x,49,8,Now that's put a smile back on ma weary chops! x,female,positive,happiness,senior,none,True,"😊😃🌞 (Smiling face with open mouth, Beaming face with smiling eyes, Sun with rays)","Now that's put a smile back on ma weary chops! x 😊😃🌞 (Smiling face with open mouth, Beaming face with smiling eyes, Sun with rays)",female,positive,happiness,child,none,😊😃🌞,Now that's put a smile back on ma weary chops! x 😊😃🌞,😁
3041,18150,985616b6aa2848e87a7945ec166fb2c,thanks Nic! 👍🏻,14,8,thanks Nic! ,female,positive,happiness,child,none,False,🙏🏼❤️🎉,thanks Nic!  🙏🏼❤️🎉,female,positive,happiness,child,none,🙏🏼❤🎉,thanks Nic!  🙏🏼❤🎉,👍🏻
3042,18204,97a992608c7689c922d87062218c3004,IM GOING TO SEE DOLHPINS TOMORROW SHUSHDOSJS 🐬🐬🐬🐬😫😫😭😭😭,54,8,IM GOING TO SEE DOLHPINS TOMORROW SHUSHDOSJS ,female,positive,happiness,child,none,False,"🐬🌞😃 (Dolphins, Sun, Smile)","IM GOING TO SEE DOLHPINS TOMORROW SHUSHDOSJS  🐬🌞😃 (Dolphins, Sun, Smile)",female,positive,happiness,child,none,🐬🌞😃,IM GOING TO SEE DOLHPINS TOMORROW SHUSHDOSJS  🐬🌞😃,🐬🐬🐬🐬😫😫😭😭😭
3043,18242,97a992608c7689c922d87062218c3004,playing in waves bigger than me all day 🌊,41,8,playing in waves bigger than me all day ,female,positive,happiness,child,none,False,🌊🏄‍♂️😮,playing in waves bigger than me all day  🌊🏄‍♂️😮,male,positive,happiness,teen,none,🌊🏄♂😮,playing in waves bigger than me all day  🌊🏄♂😮,🌊
3044,18246,97a992608c7689c922d87062218c3004,"🌴 🎄 @ Manly, New South Wales, Australia",39,8,"  @ Manly, New South Wales, Australia",male,neutral,surprise,child,none,False,"🇦🇺🏖️🏙️

Explanation:
1. 🇦🇺 - The flag of Australia, as Manly is located in Australia.
2. 🏖️ - A beach, as Manly is known for its beautiful beaches.
3. 🏙️ - A cityscape, as Manly is a suburb of Sydney, which is a city.","  @ Manly, New South Wales, Australia 🇦🇺🏖️🏙️

Explanation:
1. 🇦🇺 - The flag of Australia, as Manly is located in Australia.
2. 🏖️ - A beach, as Manly is known for its beautiful beaches.
3. 🏙️ - A cityscape, as Manly is a suburb of Sydney, which is a city.",male,neutral,happiness,adult,none,🇦🇺🏖🏙🇦🇺🏖🏙,"  @ Manly, New South Wales, Australia 🇦🇺🏖🏙🇦🇺🏖🏙",🌴🎄
3045,18283,33bc21e57d3ec2397634e35ed68726b3,best news! 🎉☺️,14,8,best news! ,female,positive,happiness,child,none,True,🎉🥳🌟,best news!  🎉🥳🌟,female,positive,happiness,child,none,🎉🥳🌟,best news!  🎉🥳🌟,🎉☺
3046,18328,6ddd5ee2653c40cfdbd52adbd19a8a90,Or a giant green space hand🙃,28,8,Or a giant green space hand,female,neutral,surprise,child,none,False,"💚👐🌳 (Green heart, handshake, tree)","Or a giant green space hand 💚👐🌳 (Green heart, handshake, tree)",female,positive,happiness,child,none,💚👐🌳,Or a giant green space hand 💚👐🌳,🙃
3047,18364,3d12b497cc1f4d142284f8908f1d0836,"When the postman brings lollies and not bills I do a happy dance 💃🏼
Limited edition funny …",91,8,"When the postman brings lollies and not bills I do a happy dance 
Limited edition funny …",female,positive,happiness,child,favor,False,💌🍭💃,"When the postman brings lollies and not bills I do a happy dance 
Limited edition funny … 💌🍭💃",female,positive,happiness,child,favor,💌🍭💃,"When the postman brings lollies and not bills I do a happy dance 
Limited edition funny … 💌🍭💃",💃🏼
3048,18401,d95ed22efce2e202fff1ea95682cf3d9,When your Mamaw sends you FB messages wanting the low-down on the latest gossip 🙈 #hipgrandma 💁🏼,96,8,When your Mamaw sends you FB messages wanting the low-down on the latest gossip  #hipgrandma ,female,positive,happiness,senior,none,False,👵🤫📞,When your Mamaw sends you FB messages wanting the low-down on the latest gossip  #hipgrandma  👵🤫📞,female,positive,happiness,adult,none,👵🤫📞,When your Mamaw sends you FB messages wanting the low-down on the latest gossip  #hipgrandma  👵🤫📞,🙈💁🏼
3049,18410,d95ed22efce2e202fff1ea95682cf3d9,Anytime boo boo 😘😘,18,8,Anytime boo boo ,female,positive,happiness,child,none,False,"🙁 🤕 🤗 (Sad face, crying face, hugging face)","Anytime boo boo  🙁 🤕 🤗 (Sad face, crying face, hugging face)",female,negative,sadness,child,none,🙁🤕🤗,Anytime boo boo  🙁🤕🤗,😘😘
3050,18451,2f308609c27b8f0577c2246e476ae150,...Martha..can not wait to see &amp; hear your excellent work... Please get word to WH....Samaritan HC....AWESOME👍,114,8,...Martha..can not wait to see &amp; hear your excellent work... Please get word to WH....Samaritan HC....AWESOME,female,positive,happiness,senior,favor,False,"🤩📣🎉

Explanation:
1. 🤩 - Represents excitement and admiration for Martha's excellent work.
2. 📣 - Symbolizes getting the word to WH (White House) and Samaritan HC (Samaritan Hospital).
3. 🎉 - Represents the overall positive and awesome sentiment towards Martha's work.","...Martha..can not wait to see &amp; hear your excellent work... Please get word to WH....Samaritan HC....AWESOME 🤩📣🎉

Explanation:
1. 🤩 - Represents excitement and admiration for Martha's excellent work.
2. 📣 - Symbolizes getting the word to WH (White House) and Samaritan HC (Samaritan Hospital).
3. 🎉 - Represents the overall positive and awesome sentiment towards Martha's work.",female,positive,happiness,adult,favor,🤩📣🎉🤩📣🎉,...Martha..can not wait to see &amp; hear your excellent work... Please get word to WH....Samaritan HC....AWESOME 🤩📣🎉🤩📣🎉,👍
3051,18457,2f308609c27b8f0577c2246e476ae150,"....SPECIAL GUY, SPECIAL FOOTBALL PLAYER.....he's the best❗💥❗",61,8,"....SPECIAL GUY, SPECIAL FOOTBALL PLAYER.....he's the best",female,positive,happiness,child,favor,False,"🏆🏃‍♂️💫 (Trophy, Running Man, Shining Star)","....SPECIAL GUY, SPECIAL FOOTBALL PLAYER.....he's the best 🏆🏃‍♂️💫 (Trophy, Running Man, Shining Star)",male,positive,happiness,teen,favor,🏆🏃♂💫,"....SPECIAL GUY, SPECIAL FOOTBALL PLAYER.....he's the best 🏆🏃♂💫",❗💥❗
3052,18459,2f308609c27b8f0577c2246e476ae150,....you're the BEST❗ Thxs....👌🎅💥☕,33,8,....you're the BEST Thxs....,female,positive,happiness,child,none,False,🌟💛🎉,....you're the BEST Thxs.... 🌟💛🎉,female,positive,happiness,child,none,🌟💛🎉,....you're the BEST Thxs.... 🌟💛🎉,❗👌🎅💥☕
3053,18463,2f308609c27b8f0577c2246e476ae150,better than SOS❗💥💥💥💥💥🎅,22,8,better than SOS,female,positive,happiness,child,none,False,"🌟💃🌈 (Star, Dance, Rainbow) - These emojis suggest a positive, celebratory mood, implying a situation that is better than an emergency (SOS).","better than SOS 🌟💃🌈 (Star, Dance, Rainbow) - These emojis suggest a positive, celebratory mood, implying a situation that is better than an emergency (SOS).",female,positive,happiness,teen,favor,🌟💃🌈,better than SOS 🌟💃🌈,❗💥💥💥💥💥🎅
3054,18469,2f308609c27b8f0577c2246e476ae150,# MARTHA FILE❗🎅👌,16,8,# MARTHA FILE,female,positive,happiness,child,none,False,"📝📄📅 (A pen, a file, and a calendar, symbolizing a document or file related to Martha.)","# MARTHA FILE 📝📄📅 (A pen, a file, and a calendar, symbolizing a document or file related to Martha.)",female,neutral,surprise,child,none,📝📄📅,# MARTHA FILE 📝📄📅,❗🎅👌
3055,18470,2f308609c27b8f0577c2246e476ae150,# THE MARTHA FILE.....❗🎅👌,25,8,# THE MARTHA FILE.....,female,positive,happiness,child,none,False,"📚📝🔍 (Book, pen, magnifying glass) - These emojis suggest research, study, or investigation, which could be fitting for a title like ""# THE MARTHA FILE.""","# THE MARTHA FILE..... 📚📝🔍 (Book, pen, magnifying glass) - These emojis suggest research, study, or investigation, which could be fitting for a title like ""# THE MARTHA FILE.""",female,neutral,surprise,adult,none,📚📝🔍,# THE MARTHA FILE..... 📚📝🔍,❗🎅👌
3056,18492,2f308609c27b8f0577c2246e476ae150,..THANK YOU❗,12,4,..THANK YOU,female,positive,happiness,child,none,True,🙏🏼❤️🎉,..THANK YOU 🙏🏼❤️🎉,female,positive,happiness,child,none,🙏🏼❤🎉,..THANK YOU 🙏🏼❤🎉,❗
3057,18494,2f308609c27b8f0577c2246e476ae150,#OFCOURSE❗,10,8,#OFCOURSE,female,neutral,surprise,child,none,False,🙋‍♀️🤗💁‍♀️,#OFCOURSE 🙋‍♀️🤗💁‍♀️,female,positive,happiness,teen,none,🙋♀🤗💁♀,#OFCOURSE 🙋♀🤗💁♀,❗
3058,18495,2f308609c27b8f0577c2246e476ae150,....AWESOME STORY👍😄😇👆🙌👊,23,8,....AWESOME STORY,female,positive,happiness,child,none,False,"🤩📖🌟 (Smiling face with open mouth, book, and star)","....AWESOME STORY 🤩📖🌟 (Smiling face with open mouth, book, and star)",female,positive,happiness,child,none,🤩📖🌟,....AWESOME STORY 🤩📖🌟,👍😄😇👆🙌👊
3059,18502,2f308609c27b8f0577c2246e476ae150,# THANK YOU👆👆👆👆👆👆,17,4,# THANK YOU,female,positive,happiness,child,none,False,🙏🏼❤️🎉,# THANK YOU 🙏🏼❤️🎉,female,positive,happiness,child,none,🙏🏼❤🎉,# THANK YOU 🙏🏼❤🎉,👆👆👆👆👆👆
3060,18537,7aaa9a787a6e0e5da55d03d9574496da,Mr Rayedish and Ms13 are trawling the Internet looking at rescue dogs. They want them all 🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶,139,8,Mr Rayedish and Ms13 are trawling the Internet looking at rescue dogs. They want them all ,female,positive,happiness,child,favor,False,"🐶🐾💔 (Dog, Paw print, Broken heart)","Mr Rayedish and Ms13 are trawling the Internet looking at rescue dogs. They want them all  🐶🐾💔 (Dog, Paw print, Broken heart)",female,negative,sadness,teen,favor,🐶🐾💔,Mr Rayedish and Ms13 are trawling the Internet looking at rescue dogs. They want them all  🐶🐾💔,🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶
3061,18549,7aaa9a787a6e0e5da55d03d9574496da,Everybody puts golden snitches  on the 🎄right?,46,8,Everybody puts golden snitches  on the right?,female,neutral,happiness,child,none,False,"🏃‍♂️🏃‍♀️🔭 (People running, looking at something)","Everybody puts golden snitches  on the right? 🏃‍♂️🏃‍♀️🔭 (People running, looking at something)",male,neutral,surprise,teen,none,🏃♂🏃♀🔭,Everybody puts golden snitches  on the right? 🏃♂🏃♀🔭,🎄
3062,18585,46a2e16d8283622ceb14cf32db0db2e2,"Drank some OJ this morning, and now I'm paying for it. #TheHeartburnIsReal 😭🙄",77,8,"Drank some OJ this morning, and now I'm paying for it. #TheHeartburnIsReal ",female,negative,sadness,senior,none,False,🍊😖🤧,"Drank some OJ this morning, and now I'm paying for it. #TheHeartburnIsReal  🍊😖🤧",female,negative,sadness,adult,none,🍊😖🤧,"Drank some OJ this morning, and now I'm paying for it. #TheHeartburnIsReal  🍊😖🤧",😭🙄
3063,18591,46a2e16d8283622ceb14cf32db0db2e2,Noah told me his life dream is to be a doggy! How cute 😍,56,8,Noah told me his life dream is to be a doggy! How cute ,female,positive,happiness,child,none,False,🐾🌟🐶,Noah told me his life dream is to be a doggy! How cute  🐾🌟🐶,female,positive,happiness,child,none,🐾🌟🐶,Noah told me his life dream is to be a doggy! How cute  🐾🌟🐶,😍
3064,18621,a6407c1beeebe00e408f2203824b8cd,"It's raining, it's pouring💦☔️",29,8,"It's raining, it's pouring",female,neutral,sadness,child,none,False,🌧️🌩️💦,"It's raining, it's pouring 🌧️🌩️💦",female,neutral,sadness,child,none,🌧🌩💦,"It's raining, it's pouring 🌧🌩💦",💦☔
3065,18639,a6407c1beeebe00e408f2203824b8cd,Lancashire Hotpot✨,18,8,Lancashire Hotpot,female,positive,happiness,child,none,False,🍲🥘🍽️,Lancashire Hotpot 🍲🥘🍽️,female,neutral,happiness,adult,none,🍲🥘🍽,Lancashire Hotpot 🍲🥘🍽,✨
3066,18647,a6407c1beeebe00e408f2203824b8cd,Just playing around ✈️,22,8,Just playing around ,female,neutral,happiness,child,none,False,🎭😜🕺️,Just playing around  🎭😜🕺️,female,positive,happiness,teen,none,🎭😜🕺,Just playing around  🎭😜🕺,✈
3067,18648,a6407c1beeebe00e408f2203824b8cd,The magic✨of flight aboard,26,8,The magicof flight aboard,female,positive,happiness,child,none,False,🛫💫🚀,The magicof flight aboard 🛫💫🚀,female,positive,happiness,teen,none,🛫💫🚀,The magicof flight aboard 🛫💫🚀,✨
3068,18712,60e12f57385d0b26127d487a5aaf462,Charlie is 9 months today 😳,27,8,Charlie is 9 months today ,female,positive,surprise,child,none,True,"🎂👶🏼🎉

Explanation: The cake emoji (🎂) represents the birthday celebration, the baby emoji (👶🏼) signifies Charlie's age, and the party popper emoji (🎉) symbolizes the joy and excitement of the occasion.","Charlie is 9 months today  🎂👶🏼🎉

Explanation: The cake emoji (🎂) represents the birthday celebration, the baby emoji (👶🏼) signifies Charlie's age, and the party popper emoji (🎉) symbolizes the joy and excitement of the occasion.",female,positive,happiness,adult,none,🎂👶🏼🎉🎂👶🏼🎉,Charlie is 9 months today  🎂👶🏼🎉🎂👶🏼🎉,😳
3069,18714,60e12f57385d0b26127d487a5aaf462,you know what I'm shaying 🤣 we need a play date,47,8,you know what I'm shaying  we need a play date,female,positive,happiness,child,none,False,"👥👧🎯 (Person, Girl, Target) - Suggesting a play date with a girl friend.","you know what I'm shaying  we need a play date 👥👧🎯 (Person, Girl, Target) - Suggesting a play date with a girl friend.",female,positive,happiness,child,none,👥👧🎯,you know what I'm shaying  we need a play date 👥👧🎯,🤣
3070,18718,60e12f57385d0b26127d487a5aaf462,Charlie is 8 months today. 🎉,28,8,Charlie is 8 months today. ,female,positive,happiness,child,none,True,"🎂👶🏼🎉

Explanation: The cake emoji (🎂) represents the birthday celebration, the baby emoji (👶🏼) signifies Charlie's age, and the party popper emoji (🎉) symbolizes the joy and excitement of the occasion.","Charlie is 8 months today.  🎂👶🏼🎉

Explanation: The cake emoji (🎂) represents the birthday celebration, the baby emoji (👶🏼) signifies Charlie's age, and the party popper emoji (🎉) symbolizes the joy and excitement of the occasion.",female,positive,happiness,adult,none,🎂👶🏼🎉🎂👶🏼🎉,Charlie is 8 months today.  🎂👶🏼🎉🎂👶🏼🎉,🎉
3071,18749,aceb4f6fb864d4538574c573f0124257,Thanks a million! 🎉,19,8,Thanks a million! ,female,positive,happiness,child,none,False,"🙏🏼💃🏼🌟 (Gracious bow, dancing woman, star)","Thanks a million!  🙏🏼💃🏼🌟 (Gracious bow, dancing woman, star)",female,positive,happiness,teen,none,🙏🏼💃🏼🌟,Thanks a million!  🙏🏼💃🏼🌟,🎉
